"scrape_date", "scrape_time", "name", "capacity", "count", "time"
"2022-09-13", "23:15:47", "Yellow Spider UK", "50", "0", "3 hours ago (9:38 PM)"
"2022-09-13", "23:15:47", "Big Rock Bond", "200", "0", "Last updated: 14 mins ago (12:01 AM)"
"2022-09-13", "23:15:47", "Big Rock Hub", "200", "0", "Last updated: 2 hours ago (9:51 PM)"
"2022-09-13", "23:15:47", "Yonder", "120", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "Beacon", "190", "0", "Last updated: 12 mins ago (12:03 AM)"
"2022-09-13", "23:15:47", "Roc-Bloc", "150", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "Boulder Hut", "0", "0", ""
"2022-09-13", "23:15:47", "The Climbing Experience", "150", "68", "Last updated: 5 mins ago (5:10 PM)"
"2022-09-13", "23:15:47", "Pinnacle Northampton", "50", "0", "Last updated: 6 mins ago (12:09 AM)"
"2022-09-13", "23:15:47", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-13", "23:15:47", "Liverpool Matchworks", "200", "0", "Last updated: 3 mins ago (12:12 AM)"
"2022-09-13", "23:15:47", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-13", "23:15:47", "The Hangar Plymouth", "0", "0", ""
"2022-09-13", "23:15:47", "The Climbing Hangar Exeter", "200", "0", "Last updated: 3 mins ago (12:12 AM)"
"2022-09-13", "23:15:47", "The Hangar Liverpool", "275", "0", "Last updated: 4 mins ago (12:11 AM)"
"2022-09-13", "23:15:47", "Redpoint Worcester", "250", "49", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-13", "23:15:47", "Volume1", "150", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-13", "23:15:47", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-13", "23:15:47", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-14", "00:15:42", "Oakwood", "0", "0", "Last updated: 4 mins ago (1:12 AM)"
"2022-09-14", "00:15:42", "BethWall Green", "150", "0", "Last updated: 2 hours ago (11:19 PM)"
"2022-09-14", "00:15:42", "CanaryWall", "100", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "CroyWall", "140", "0", "Last updated: 3 hours ago (10:19 PM)"
"2022-09-14", "00:15:42", "HarroWall", "500", "0", "Last updated: 10 mins ago (1:06 AM)"
"2022-09-14", "00:15:42", "RavensWall", "150", "0", "Last updated: 4 mins ago (1:11 AM)"
"2022-09-14", "00:15:42", "VauxWall East", "140", "0", "Last updated: 7 mins ago (1:08 AM)"
"2022-09-14", "00:15:42", "VauxWall West", "150", "0", "Last updated: 3 mins ago (1:12 AM)"
"2022-09-14", "00:15:42", "Foundry", "120", "0", "Last updated: 3 hours ago (10:23 PM)"
"2022-09-14", "00:15:42", "KendalWall", "120", "0", "Last updated: 2 hours ago (11:19 PM)"
"2022-09-14", "00:15:42", "LancasterWall", "150", "0", "Last updated: 3 hours ago (10:09 PM)"
"2022-09-14", "00:15:42", "PrestonWall", "100", "0", "Last updated: 3 hours ago (10:02 PM)"
"2022-09-14", "00:15:42", "The Church", "150", "0", "Last updated: 6 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "The Mothership", "400", "0", "Last updated: 6 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "The Newsroom", "225", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "The Prop Store", "180", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "High Sports Brighton", "85", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "Awesome Walls Liverpool", "69", "0", "Last updated: 19 mins ago (12:56 AM)"
"2022-09-14", "00:15:42", "Awesome Walls Sheffield", "179", "0", "Last updated: 1 min ago (1:14 AM)"
"2022-09-14", "00:15:42", "Awesome Walls Stockport", "95", "0", "Last updated: 3 hours ago (10:01 PM)"
"2022-09-14", "00:15:42", "Awesome Walls Stoke", "100", "0", "Last updated: 3 hours ago (10:35 PM)"
"2022-09-14", "00:15:42", "Blue Spider UK", "50", "0", "3 hours ago (10:05 PM)"
"2022-09-14", "00:15:42", "Yellow Spider UK", "50", "0", "4 hours ago (9:38 PM)"
"2022-09-14", "00:15:42", "Big Rock Bond", "200", "0", "Last updated: 14 mins ago (1:01 AM)"
"2022-09-14", "00:15:42", "Big Rock Hub", "200", "0", "Last updated: 3 hours ago (9:51 PM)"
"2022-09-14", "00:15:42", "Yonder", "120", "0", "Last updated: 6 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "Beacon", "190", "0", "Last updated: 12 mins ago (1:03 AM)"
"2022-09-14", "00:15:42", "Roc-Bloc", "150", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "Boulder Hut", "0", "0", ""
"2022-09-14", "00:15:42", "The Climbing Experience", "150", "65", "Last updated: 5 mins ago (6:10 PM)"
"2022-09-14", "00:15:42", "Pinnacle Northampton", "50", "0", "Last updated: 6 mins ago (1:09 AM)"
"2022-09-14", "00:15:42", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-14", "00:15:42", "Liverpool Matchworks", "200", "0", "Last updated: 3 mins ago (1:12 AM)"
"2022-09-14", "00:15:42", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-14", "00:15:42", "The Hangar Plymouth", "0", "0", ""
"2022-09-14", "00:15:42", "The Climbing Hangar Exeter", "200", "0", "Last updated: 2 mins ago (1:14 AM)"
"2022-09-14", "00:15:42", "The Hangar Liverpool", "275", "0", "Last updated: 4 mins ago (1:12 AM)"
"2022-09-14", "00:15:42", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-14", "00:15:42", "Volume1", "150", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "00:15:42", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-14", "00:15:42", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-14", "01:15:52", "Oakwood", "0", "0", "Last updated: 7 mins ago (2:08 AM)"
"2022-09-14", "01:15:52", "BethWall Green", "150", "0", "Last updated: 3 hours ago (11:19 PM)"
"2022-09-14", "01:15:52", "CanaryWall", "100", "0", "Last updated: 6 mins ago (2:10 AM)"
"2022-09-14", "01:15:52", "CroyWall", "140", "0", "Last updated: 4 hours ago (10:19 PM)"
"2022-09-14", "01:15:52", "HarroWall", "500", "0", "Last updated: 9 mins ago (2:06 AM)"
"2022-09-14", "01:15:52", "RavensWall", "150", "0", "Last updated: 6 mins ago (2:09 AM)"
"2022-09-14", "01:15:52", "VauxWall East", "140", "0", "Last updated: 8 mins ago (2:08 AM)"
"2022-09-14", "01:15:52", "VauxWall West", "150", "0", "Last updated: 5 mins ago (2:11 AM)"
"2022-09-14", "01:15:52", "Foundry", "120", "0", "Last updated: 4 hours ago (10:23 PM)"
"2022-09-14", "01:15:52", "KendalWall", "120", "0", "Last updated: 3 hours ago (11:19 PM)"
"2022-09-14", "01:15:52", "LancasterWall", "150", "0", "Last updated: 4 hours ago (10:09 PM)"
"2022-09-14", "01:15:52", "PrestonWall", "100", "0", "Last updated: 4 hours ago (10:02 PM)"
"2022-09-14", "01:15:52", "The Church", "150", "0", "Last updated: 6 mins ago (2:10 AM)"
"2022-09-14", "01:15:52", "The Mothership", "400", "0", "Last updated: 6 mins ago (2:10 AM)"
"2022-09-14", "01:15:52", "The Newsroom", "225", "0", "Last updated: 5 mins ago (2:11 AM)"
"2022-09-14", "01:15:52", "The Prop Store", "180", "0", "Last updated: 5 mins ago (2:11 AM)"
"2022-09-14", "01:15:52", "High Sports Brighton", "85", "0", "Last updated: 6 mins ago (2:10 AM)"
"2022-09-14", "01:15:52", "Awesome Walls Liverpool", "69", "0", "Last updated: now (2:15 AM)"
"2022-09-14", "01:15:52", "Awesome Walls Sheffield", "179", "0", "Last updated: 2 mins ago (2:14 AM)"
"2022-09-14", "01:15:52", "Awesome Walls Stockport", "95", "0", "Last updated: 4 hours ago (10:01 PM)"
"2022-09-14", "01:15:52", "Awesome Walls Stoke", "100", "0", "Last updated: 4 hours ago (10:35 PM)"
"2022-09-14", "01:15:52", "Blue Spider UK", "50", "0", "4 hours ago (10:05 PM)"
"2022-09-14", "01:15:52", "Yellow Spider UK", "50", "0", "5 hours ago (9:38 PM)"
"2022-09-14", "01:15:52", "Big Rock Bond", "200", "0", "Last updated: 44 mins ago (1:31 AM)"
"2022-09-14", "01:15:52", "Big Rock Hub", "200", "0", "Last updated: 4 hours ago (9:51 PM)"
"2022-09-14", "01:15:52", "Yonder", "120", "0", "Last updated: 5 mins ago (2:11 AM)"
"2022-09-14", "01:15:52", "Beacon", "190", "0", "Last updated: 12 mins ago (2:03 AM)"
"2022-09-14", "01:15:52", "Roc-Bloc", "150", "0", "Last updated: 6 mins ago (2:10 AM)"
"2022-09-14", "01:15:52", "Boulder Hut", "0", "0", ""
"2022-09-14", "01:15:52", "The Climbing Experience", "150", "63", "Last updated: 6 mins ago (7:10 PM)"
"2022-09-14", "01:15:52", "Pinnacle Northampton", "50", "0", "Last updated: 15 mins ago (2:01 AM)"
"2022-09-14", "01:15:52", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-14", "01:15:52", "Liverpool Matchworks", "200", "0", "Last updated: 3 mins ago (2:12 AM)"
"2022-09-14", "01:15:52", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-14", "01:15:52", "The Hangar Plymouth", "0", "0", ""
"2022-09-14", "01:15:52", "The Climbing Hangar Exeter", "200", "0", "Last updated: now (2:15 AM)"
"2022-09-14", "01:15:52", "The Hangar Liverpool", "275", "0", "Last updated: 4 mins ago (2:11 AM)"
"2022-09-14", "01:15:52", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-14", "01:15:52", "Volume1", "150", "0", "Last updated: 6 mins ago (2:10 AM)"
"2022-09-14", "01:15:52", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-14", "01:15:52", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-14", "02:15:49", "Oakwood", "0", "0", "Last updated: 4 mins ago (3:12 AM)"
"2022-09-14", "02:15:49", "BethWall Green", "150", "0", "Last updated: 4 hours ago (11:19 PM)"
"2022-09-14", "02:15:49", "CanaryWall", "100", "0", "Last updated: 5 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "CroyWall", "140", "0", "Last updated: 5 hours ago (10:19 PM)"
"2022-09-14", "02:15:49", "HarroWall", "500", "0", "Last updated: 10 mins ago (3:05 AM)"
"2022-09-14", "02:15:49", "RavensWall", "150", "0", "Last updated: 5 mins ago (3:11 AM)"
"2022-09-14", "02:15:49", "VauxWall East", "140", "0", "Last updated: 7 mins ago (3:08 AM)"
"2022-09-14", "02:15:49", "VauxWall West", "150", "0", "Last updated: 12 mins ago (3:03 AM)"
"2022-09-14", "02:15:49", "Foundry", "120", "0", "Last updated: 5 hours ago (10:23 PM)"
"2022-09-14", "02:15:49", "KendalWall", "120", "0", "Last updated: 4 hours ago (11:19 PM)"
"2022-09-14", "02:15:49", "LancasterWall", "150", "0", "Last updated: 16 mins ago (2:59 AM)"
"2022-09-14", "02:15:49", "PrestonWall", "100", "0", "Last updated: 5 hours ago (10:02 PM)"
"2022-09-14", "02:15:49", "The Church", "150", "0", "Last updated: 5 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "The Mothership", "400", "0", "Last updated: 5 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "The Newsroom", "225", "0", "Last updated: 3 mins ago (3:12 AM)"
"2022-09-14", "02:15:49", "The Prop Store", "180", "0", "Last updated: 5 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "High Sports Brighton", "85", "0", "Last updated: 6 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "Awesome Walls Liverpool", "69", "0", "Last updated: 19 mins ago (2:56 AM)"
"2022-09-14", "02:15:49", "Awesome Walls Sheffield", "179", "0", "Last updated: 2 mins ago (3:14 AM)"
"2022-09-14", "02:15:49", "Awesome Walls Stockport", "95", "0", "Last updated: 5 hours ago (10:01 PM)"
"2022-09-14", "02:15:49", "Awesome Walls Stoke", "100", "0", "Last updated: 5 hours ago (10:35 PM)"
"2022-09-14", "02:15:49", "Blue Spider UK", "50", "0", "5 hours ago (10:05 PM)"
"2022-09-14", "02:15:49", "Yellow Spider UK", "50", "0", "6 hours ago (9:38 PM)"
"2022-09-14", "02:15:49", "Big Rock Bond", "200", "0", "Last updated: 2 hours ago (1:31 AM)"
"2022-09-14", "02:15:49", "Big Rock Hub", "200", "0", "Last updated: 5 hours ago (9:51 PM)"
"2022-09-14", "02:15:49", "Yonder", "120", "0", "Last updated: 5 mins ago (3:11 AM)"
"2022-09-14", "02:15:49", "Beacon", "190", "0", "Last updated: 12 mins ago (3:03 AM)"
"2022-09-14", "02:15:49", "Roc-Bloc", "150", "0", "Last updated: 6 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "Boulder Hut", "0", "0", ""
"2022-09-14", "02:15:49", "The Climbing Experience", "150", "58", "Last updated: 5 mins ago (8:10 PM)"
"2022-09-14", "02:15:49", "Pinnacle Northampton", "50", "0", "Last updated: 6 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-14", "02:15:49", "Liverpool Matchworks", "200", "0", "Last updated: 3 mins ago (3:12 AM)"
"2022-09-14", "02:15:49", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-14", "02:15:49", "The Hangar Plymouth", "0", "0", ""
"2022-09-14", "02:15:49", "The Climbing Hangar Exeter", "200", "0", "Last updated: now (3:15 AM)"
"2022-09-14", "02:15:49", "The Hangar Liverpool", "275", "0", "Last updated: 4 mins ago (3:11 AM)"
"2022-09-14", "02:15:49", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (2:10 AM)"
"2022-09-14", "02:15:49", "Volume1", "150", "0", "Last updated: 5 mins ago (3:10 AM)"
"2022-09-14", "02:15:49", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-14", "02:15:49", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-14", "03:15:53", "Oakwood", "0", "0", "Last updated: 4 mins ago (4:11 AM)"
"2022-09-14", "03:15:53", "BethWall Green", "150", "0", "Last updated: 5 hours ago (11:19 PM)"
"2022-09-14", "03:15:53", "CanaryWall", "100", "0", "Last updated: 51 mins ago (3:25 AM)"
"2022-09-14", "03:15:53", "CroyWall", "140", "0", "Last updated: 6 hours ago (10:19 PM)"
"2022-09-14", "03:15:53", "HarroWall", "500", "0", "Last updated: 53 mins ago (3:23 AM)"
"2022-09-14", "03:15:53", "RavensWall", "150", "0", "Last updated: 51 mins ago (3:24 AM)"
"2022-09-14", "03:15:53", "VauxWall East", "140", "0", "Last updated: 53 mins ago (3:23 AM)"
"2022-09-14", "03:15:53", "VauxWall West", "150", "0", "Last updated: 47 mins ago (3:29 AM)"
"2022-09-14", "03:15:53", "Foundry", "120", "0", "Last updated: 6 hours ago (10:23 PM)"
"2022-09-14", "03:15:53", "KendalWall", "120", "0", "Last updated: 5 hours ago (11:19 PM)"
"2022-09-14", "03:15:53", "LancasterWall", "150", "0", "Last updated: 59 mins ago (3:16 AM)"
"2022-09-14", "03:15:53", "PrestonWall", "100", "0", "Last updated: 6 hours ago (10:02 PM)"
"2022-09-14", "03:15:53", "The Church", "150", "0", "Last updated: 6 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "The Mothership", "400", "0", "Last updated: 5 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "The Newsroom", "225", "0", "Last updated: 5 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "The Prop Store", "180", "0", "Last updated: 5 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "High Sports Brighton", "85", "0", "Last updated: 5 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "Awesome Walls Liverpool", "69", "0", "Last updated: 59 mins ago (3:16 AM)"
"2022-09-14", "03:15:53", "Awesome Walls Sheffield", "179", "0", "Last updated: 51 mins ago (3:25 AM)"
"2022-09-14", "03:15:53", "Awesome Walls Stockport", "95", "0", "Last updated: 6 hours ago (10:01 PM)"
"2022-09-14", "03:15:53", "Awesome Walls Stoke", "100", "0", "Last updated: 6 hours ago (10:35 PM)"
"2022-09-14", "03:15:53", "Blue Spider UK", "50", "0", "6 hours ago (10:05 PM)"
"2022-09-14", "03:15:53", "Yellow Spider UK", "50", "0", "7 hours ago (9:38 PM)"
"2022-09-14", "03:15:53", "Big Rock Bond", "200", "0", "Last updated: 3 hours ago (1:31 AM)"
"2022-09-14", "03:15:53", "Big Rock Hub", "200", "0", "Last updated: 6 hours ago (9:51 PM)"
"2022-09-14", "03:15:53", "Yonder", "120", "0", "Last updated: 5 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "Beacon", "190", "0", "Last updated: 10 mins ago (4:06 AM)"
"2022-09-14", "03:15:53", "Roc-Bloc", "150", "0", "Last updated: 6 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "Boulder Hut", "0", "0", ""
"2022-09-14", "03:15:53", "The Climbing Experience", "150", "48", "Last updated: 6 mins ago (9:10 PM)"
"2022-09-14", "03:15:53", "Pinnacle Northampton", "50", "0", "Last updated: 55 mins ago (3:21 AM)"
"2022-09-14", "03:15:53", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-14", "03:15:53", "Liverpool Matchworks", "200", "0", "Last updated: 1 hour ago (3:12 AM)"
"2022-09-14", "03:15:53", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-14", "03:15:53", "The Hangar Plymouth", "0", "0", ""
"2022-09-14", "03:15:53", "The Climbing Hangar Exeter", "200", "0", "Last updated: 49 mins ago (3:27 AM)"
"2022-09-14", "03:15:53", "The Hangar Liverpool", "275", "0", "Last updated: 54 mins ago (3:22 AM)"
"2022-09-14", "03:15:53", "Redpoint Worcester", "250", "0", "Last updated: 6 mins ago (3:10 AM)"
"2022-09-14", "03:15:53", "Volume1", "150", "0", "Last updated: 6 mins ago (4:10 AM)"
"2022-09-14", "03:15:53", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-14", "03:15:53", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-14", "04:15:38", "Oakwood", "0", "0", "Last updated: 3 mins ago (5:12 AM)"
"2022-09-14", "04:15:38", "BethWall Green", "150", "0", "Last updated: 6 hours ago (11:19 PM)"
"2022-09-14", "04:15:38", "CanaryWall", "100", "0", "Last updated: 2 hours ago (3:25 AM)"
"2022-09-14", "04:15:38", "CroyWall", "140", "0", "Last updated: 7 hours ago (10:19 PM)"
"2022-09-14", "04:15:38", "HarroWall", "500", "0", "Last updated: 2 hours ago (3:23 AM)"
"2022-09-14", "04:15:38", "RavensWall", "150", "0", "Last updated: 2 hours ago (3:24 AM)"
"2022-09-14", "04:15:38", "VauxWall East", "140", "0", "Last updated: 2 hours ago (3:23 AM)"
"2022-09-14", "04:15:38", "VauxWall West", "150", "0", "Last updated: 2 hours ago (3:29 AM)"
"2022-09-14", "04:15:38", "Foundry", "120", "0", "Last updated: 7 hours ago (10:23 PM)"
"2022-09-14", "04:15:38", "KendalWall", "120", "0", "Last updated: 6 hours ago (11:19 PM)"
"2022-09-14", "04:15:38", "LancasterWall", "150", "0", "Last updated: 2 hours ago (3:16 AM)"
"2022-09-14", "04:15:38", "PrestonWall", "100", "0", "Last updated: 7 hours ago (10:02 PM)"
"2022-09-14", "04:15:38", "The Church", "150", "0", "Last updated: 5 mins ago (5:10 AM)"
"2022-09-14", "04:15:38", "The Mothership", "400", "0", "Last updated: 5 mins ago (5:10 AM)"
"2022-09-14", "04:15:38", "The Newsroom", "225", "0", "Last updated: 5 mins ago (5:10 AM)"
"2022-09-14", "04:15:38", "The Prop Store", "180", "0", "Last updated: 5 mins ago (5:10 AM)"
"2022-09-14", "04:15:38", "High Sports Brighton", "85", "0", "Last updated: 15 mins ago (5:00 AM)"
"2022-09-14", "04:15:38", "Awesome Walls Liverpool", "69", "0", "Last updated: 2 hours ago (3:16 AM)"
"2022-09-14", "04:15:38", "Awesome Walls Sheffield", "179", "0", "Last updated: 2 hours ago (3:25 AM)"
"2022-09-14", "04:15:38", "Awesome Walls Stockport", "95", "0", "Last updated: 7 hours ago (10:01 PM)"
"2022-09-14", "04:15:38", "Awesome Walls Stoke", "100", "0", "Last updated: 7 hours ago (10:35 PM)"
"2022-09-14", "04:15:38", "Blue Spider UK", "50", "0", "7 hours ago (10:05 PM)"
"2022-09-14", "04:15:38", "Yellow Spider UK", "50", "0", "8 hours ago (9:38 PM)"
"2022-09-14", "04:15:38", "Big Rock Bond", "200", "0", "Last updated: 4 hours ago (1:31 AM)"
"2022-09-14", "04:15:38", "Big Rock Hub", "200", "0", "Last updated: 7 hours ago (9:51 PM)"
"2022-09-14", "04:15:38", "Yonder", "120", "0", "Last updated: 5 mins ago (5:10 AM)"
"2022-09-14", "04:15:38", "Beacon", "190", "0", "Last updated: 10 mins ago (5:05 AM)"
"2022-09-14", "04:15:38", "Roc-Bloc", "150", "0", "Last updated: 15 mins ago (5:00 AM)"
"2022-09-14", "04:15:38", "Boulder Hut", "0", "0", ""
"2022-09-14", "04:15:38", "The Climbing Experience", "150", "44", "Last updated: 5 mins ago (10:11 PM)"
"2022-09-14", "04:15:38", "Pinnacle Northampton", "50", "0", "Last updated: 2 hours ago (3:21 AM)"
"2022-09-14", "04:15:38", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-14", "04:15:38", "Liverpool Matchworks", "200", "0", "Last updated: 2 hours ago (3:12 AM)"
"2022-09-14", "04:15:38", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-14", "04:15:38", "The Hangar Plymouth", "0", "0", ""
"2022-09-14", "04:15:38", "The Climbing Hangar Exeter", "200", "0", "Last updated: 2 hours ago (3:27 AM)"
"2022-09-14", "04:15:38", "The Hangar Liverpool", "275", "0", "Last updated: 2 hours ago (3:22 AM)"
"2022-09-14", "04:15:38", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (4:10 AM)"
"2022-09-14", "04:15:38", "Volume1", "150", "0", "Last updated: 6 mins ago (5:10 AM)"
"2022-09-14", "04:15:38", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-14", "04:15:38", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-14", "05:15:37", "Oakwood", "0", "0", "Last updated: 4 mins ago (6:11 AM)"
"2022-09-14", "05:15:37", "BethWall Green", "150", "1", "Last updated: 6 mins ago (6:09 AM)"
